query_system	query_ligand_id	target_system	target_ligand_id	protein_mapping	protein_mapper	similarity	source	metric	mapping
a71ev2a-x7558a__1__1.A__1.X	a71ev2a-x7558a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x4421a__1__1.A__1.X	a71ev2a-x4421a__1__1.X	5dp5__1__1.A__1.B	5dp5__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x5777a__1__1.A__1.X	a71ev2a-x5777a__1__1.X	3sji__1__1.A__1.B	3sji__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x4843a__1__1.A__1.X	a71ev2a-x4843a__1__1.X	5c1y__1__1.A__1.B	5c1y__1__1.B	1.A:1.A	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x4934a__1__1.A__1.X	a71ev2a-x4934a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x7350a__1__1.A__1.X	a71ev2a-x7350a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x6021a__1__1.A__1.X	a71ev2a-x6021a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4449a__1__1.A__1.X	a71ev2a-x4449a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4806b__1__1.C__1.X	a71ev2a-x4806b__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.C:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x7580a__1__1.A__1.X	a71ev2a-x7580a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x4528a__1__1.A__1.X	a71ev2a-x4528a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4012b__1__1.C__1.X	a71ev2a-x4012b__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.C:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x5427a__1__1.A__1.X	a71ev2a-x5427a__1__1.X	5dp5__1__1.A__1.B	5dp5__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x5744a__1__1.A__1.X	a71ev2a-x5744a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x5182a__1__1.A__1.X	a71ev2a-x5182a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x3992a__1__1.A__1.X	a71ev2a-x3992a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x5151a__1__1.A__1.X	a71ev2a-x5151a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x4661a__1__1.A__1.X	a71ev2a-x4661a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x5788a__1__1.A__1.X	a71ev2a-x5788a__1__1.X	3sjo__2__1.B__1.J	3sjo__2__1.J	1.A:1.B	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x5995b__1__1.C__1.X	a71ev2a-x5995b__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.C:1.A	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x5779a__1__1.A__1.X	a71ev2a-x5779a__1__1.X	3zz9__1__1.A__1.B	3zz9__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x7338a__1__1.A__1.X	a71ev2a-x7338a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x5388a__1__1.A__1.X	a71ev2a-x5388a__1__1.X	4ght__1__1.A__1.C	4ght__1__1.C	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x1293a__1__1.A_1.B__1.X	a71ev2a-x1293a__1__1.X	2oua__2__1.B__1.J	2oua__2__1.J	1.B:1.B	foldseek	15		sucos_shape_pocket_qcov	
a71ev2a-x5572a__1__1.A__1.X	a71ev2a-x5572a__1__1.X	4ght__1__1.A__1.C	4ght__1__1.C	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x4922a__1__1.A__1.X	a71ev2a-x4922a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x7032a__1__1.A__1.X	a71ev2a-x7032a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x4563a__1__1.A__1.X	a71ev2a-x4563a__1__1.X	5gso__5__1.E__1.J	5gso__5__1.J	1.A:1.E	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x4538a__1__1.A__1.X	a71ev2a-x4538a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x4979a__1__1.A__1.X	a71ev2a-x4979a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x3986a__1__1.A__1.X	a71ev2a-x3986a__1__1.X	5gso__2__1.B__1.G	5gso__2__1.G	1.A:1.B	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x0831a__1__1.A__1.X	a71ev2a-x0831a__1__1.X	6tgl__1__1.B__1.F	6tgl__1__1.F	1.A:1.B	foldseek	5		sucos_shape_pocket_qcov	
a71ev2a-x5258a__1__1.A__1.X	a71ev2a-x5258a__1__1.X	5dp8__1__1.A__1.B	5dp8__1__1.B	1.A:1.A	foldseek	39		sucos_shape_pocket_qcov	
a71ev2a-x7096a__1__1.A__1.X	a71ev2a-x7096a__1__1.X	2wv5__1__1.A__1.E	2wv5__1__1.E	1.A:1.A	foldseek	35		sucos_shape_pocket_qcov	
a71ev2a-x4496a__1__1.A__1.X	a71ev2a-x4496a__1__1.X	3zvg__1__1.A__1.B	3zvg__1__1.B	1.A:1.A	foldseek	37		sucos_shape_pocket_qcov	
a71ev2a-x0239a__1__1.A__1.X	a71ev2a-x0239a__1__1.X	6t8r__1__1.A__1.C	6t8r__1__1.C	1.A:1.A	foldseek	8		sucos_shape_pocket_qcov	
a71ev2a-x5512a__1__1.A__1.X	a71ev2a-x5512a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	39		sucos_shape_pocket_qcov	
a71ev2a-x0497a__1__1.A__1.X	a71ev2a-x0497a__1__1.X	6t8r__1__1.A__1.C	6t8r__1__1.C	1.A:1.A	foldseek	17		sucos_shape_pocket_qcov	
a71ev2a-x7167b__1__1.C__1.X	a71ev2a-x7167b__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.C:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x7442a__1__1.A__1.X	a71ev2a-x7442a__1__1.X	1lvm__2__1.B__1.D	1lvm__2__1.D	1.A:1.B	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x6980a__1__1.A__1.X	a71ev2a-x6980a__1__1.X	7l8h__1__1.A__1.C	7l8h__1__1.C	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x4540a__1__1.A__1.X	a71ev2a-x4540a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x5475b__1__1.C__1.X	a71ev2a-x5475b__1__1.X	5dp5__1__1.A__1.B	5dp5__1__1.B	1.C:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x4684a__1__1.A__1.X	a71ev2a-x4684a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x4308a__1__1.A__1.X	a71ev2a-x4308a__1__1.X	3qzq__2__1.B__1.F	3qzq__2__1.F	1.A:1.B	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x0375c__1__1.A__1.X	a71ev2a-x0375c__1__1.X	6t8r__1__1.B__1.H	6t8r__1__1.H	1.A:1.B	foldseek	6		sucos_shape_pocket_qcov	
a71ev2a-x5039b__1__1.C__1.X	a71ev2a-x5039b__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.C:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x5036b__1__1.C__1.X	a71ev2a-x5036b__1__1.X	5c1y__1__1.A__1.B	5c1y__1__1.B	1.C:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x6816b__1__1.C__1.X	a71ev2a-x6816b__1__1.X	5gso__5__1.E__1.J	5gso__5__1.J	1.C:1.E	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x3936a__1__1.A__1.X	a71ev2a-x3936a__1__1.X	3zvd__1__1.A__1.B	3zvd__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x4403a__1__1.A__1.X	a71ev2a-x4403a__1__1.X	3sjo__2__1.B__1.J	3sjo__2__1.J	1.A:1.B	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x1105b__1__1.A__1.X	a71ev2a-x1105b__1__1.X	2oua__1__1.A__1.E	2oua__1__1.E	1.A:1.A	foldseek	8		sucos_shape_pocket_qcov	
a71ev2a-x7247a__1__1.A__1.X	a71ev2a-x7247a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	39		sucos_shape_pocket_qcov	
a71ev2a-x7151a__1__1.A__1.X	a71ev2a-x7151a__1__1.X	3ruo__1__1.B__1.E	3ruo__1__1.E	1.A:1.B	foldseek	38		sucos_shape_pocket_qcov	
a71ev2a-x3223a__1__1.A__1.X	a71ev2a-x3223a__1__1.X	5c20__1__1.A__1.B	5c20__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x4986a__1__1.A__1.X	a71ev2a-x4986a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x6778a__1__1.A__1.X	a71ev2a-x6778a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x4703a__1__1.A__1.X	a71ev2a-x4703a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	52		sucos_shape_pocket_qcov	
a71ev2a-x4992a__1__1.A__1.X	a71ev2a-x4992a__1__1.X	3qzq__4__1.D__1.H	3qzq__4__1.H	1.A:1.D	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x7576a__1__1.A__1.X	a71ev2a-x7576a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	39		sucos_shape_pocket_qcov	
a71ev2a-x4583a__1__1.A__1.X	a71ev2a-x4583a__1__1.X	5dp7__1__1.A__1.B	5dp7__1__1.B	1.A:1.A	foldseek	53		sucos_shape_pocket_qcov	
a71ev2a-x4943a__1__1.A__1.X	a71ev2a-x4943a__1__1.X	3qzq__3__1.C__1.G	3qzq__3__1.G	1.A:1.C	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x4921a__1__1.A__1.X	a71ev2a-x4921a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	52		sucos_shape_pocket_qcov	
a71ev2a-x4451a__1__1.A__1.X	a71ev2a-x4451a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x3938a__1__1.A__1.X	a71ev2a-x3938a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x2339a__1__1.A__1.X	a71ev2a-x2339a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x1068b__1__1.A__1.X	a71ev2a-x1068b__1__1.X	6t8r__1__1.B__1.H	6t8r__1__1.H	1.A:1.B	foldseek	9		sucos_shape_pocket_qcov	
a71ev2a-x5475a__1__1.A__1.X	a71ev2a-x5475a__1__1.X	5dp5__1__1.A__1.B	5dp5__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x5339a__1__1.A__1.X	a71ev2a-x5339a__1__1.X	3ruo__1__1.B__1.E	3ruo__1__1.E	1.A:1.B	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x4596c__1__1.A__1.X	a71ev2a-x4596c__1__1.X	6t3g__1__1.A__1.C	6t3g__1__1.C	1.A:1.A	foldseek	25		sucos_shape_pocket_qcov	
a71ev2a-x4806a__1__1.A__1.X	a71ev2a-x4806a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x7250a__1__1.A__1.X	a71ev2a-x7250a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x4977b__1__1.C__1.X	a71ev2a-x4977b__1__1.X	5c20__1__1.A__1.B	5c20__1__1.B	1.C:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x4274b__1__1.C__1.X	a71ev2a-x4274b__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.C:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x3942a__1__1.A__1.X	a71ev2a-x3942a__1__1.X	5c1x__2__1.B__1.D	5c1x__2__1.D	1.A:1.B	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x4712a__1__1.A__1.X	a71ev2a-x4712a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	50		sucos_shape_pocket_qcov	
a71ev2a-x0152b__1__1.A__1.X	a71ev2a-x0152b__1__1.X	4wh8__1__1.A__1.C	4wh8__1__1.C	1.A:1.A	foldseek	19		sucos_shape_pocket_qcov	
a71ev2a-x0354a__1__1.A__1.X	a71ev2a-x0354a__1__1.X	4k8b__2__1.B__1.J	4k8b__2__1.J	1.A:1.B	foldseek	30		sucos_shape_pocket_qcov	
a71ev2a-x1148a__1__1.A__1.X	a71ev2a-x1148a__1__1.X	2wv5__2__1.D__1.H	2wv5__2__1.H	1.A:1.D	foldseek	55		sucos_shape_pocket_qcov	
a71ev2a-x3417a__1__1.A__1.X	a71ev2a-x3417a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	53		sucos_shape_pocket_qcov	
a71ev2a-x7533a__1__1.A__1.X	a71ev2a-x7533a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x5526a__1__1.A__1.X	a71ev2a-x5526a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x4537a__1__1.A__1.X	a71ev2a-x4537a__1__1.X	5c1y__1__1.A__1.B	5c1y__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x3968a__1__1.A__1.X	a71ev2a-x3968a__1__1.X	5dp5__1__1.A__1.B	5dp5__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x3986b__1__1.C__1.X	a71ev2a-x3986b__1__1.X	5gso__2__1.B__1.G	5gso__2__1.G	1.C:1.B	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x5402a__1__1.A__1.X	a71ev2a-x5402a__1__1.X	7ara__1__1.B__1.E	7ara__1__1.E	1.A:1.B	foldseek	54		sucos_shape_pocket_qcov	
a71ev2a-x4343a__1__1.A__1.X	a71ev2a-x4343a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x0375a__1__1.A__1.X	a71ev2a-x0375a__1__1.X	2qaa__2__1.B__1.AA_1.BA_1.DA	2qaa__2__1.AA	1.A:1.B	foldseek	50		sucos_shape_pocket_qcov	
a71ev2a-x3509b__1__1.C__1.X	a71ev2a-x3509b__1__1.X	5c1x__1__1.A__1.C	5c1x__1__1.C	1.C:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x3324a__1__1.A__1.X	a71ev2a-x3324a__1__1.X	3zve__1__1.A__1.B	3zve__1__1.B	1.A:1.A	foldseek	33		sucos_shape_pocket_qcov	
a71ev2a-x0359a__1__1.A__1.X	a71ev2a-x0359a__1__1.X	5etx__1__1.A__1.F	5etx__1__1.F	1.A:1.A	foldseek	33		sucos_shape_pocket_qcov	
a71ev2a-x4334a__1__1.A__1.X	a71ev2a-x4334a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x5425a__1__1.A__1.X	a71ev2a-x5425a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x3522a__1__1.A__1.X	a71ev2a-x3522a__1__1.X	3zvb__1__1.A__1.B	3zvb__1__1.B	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x4596b__1__1.C__1.X	a71ev2a-x4596b__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.C:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x7389a__1__1.A__1.X	a71ev2a-x7389a__1__1.X	2wv5__1__1.A__1.E	2wv5__1__1.E	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x5231a__1__1.A__1.X	a71ev2a-x5231a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x3579a__1__1.A__1.X	a71ev2a-x3579a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x4708a__1__1.A__1.X	a71ev2a-x4708a__1__1.X	2wv5__4__1.C__1.G	2wv5__4__1.G	1.A:1.C	foldseek	38		sucos_shape_pocket_qcov	
a71ev2a-x7251a__1__1.A__1.X	a71ev2a-x7251a__1__1.X	3qzq__2__1.B__1.F	3qzq__2__1.F	1.A:1.B	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x7018a__1__1.A__1.X	a71ev2a-x7018a__1__1.X	3qzq__2__1.B__1.F	3qzq__2__1.F	1.A:1.B	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x4748a__1__1.A__1.X	a71ev2a-x4748a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x3188a__1__1.A__1.X	a71ev2a-x3188a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x5351a__1__1.A__1.X	a71ev2a-x5351a__1__1.X	3qzq__2__1.B__1.F	3qzq__2__1.F	1.A:1.B	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x5949a__1__1.A__1.X	a71ev2a-x5949a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x4753a__1__1.A__1.X	a71ev2a-x4753a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x7608a__1__1.A__1.X	a71ev2a-x7608a__1__1.X	4ght__2__1.B__1.D	4ght__2__1.D	1.A:1.B	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x3884a__1__1.A__1.X	a71ev2a-x3884a__1__1.X	3qzq__4__1.D__1.H	3qzq__4__1.H	1.A:1.D	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x7301b__1__1.C__1.X	a71ev2a-x7301b__1__1.X	3qzq__1__1.A__1.E	3qzq__1__1.E	1.C:1.A	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x6932a__1__1.A__1.X	a71ev2a-x6932a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x5877a__1__1.A__1.X	a71ev2a-x5877a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x3480a__1__1.A__1.X	a71ev2a-x3480a__1__1.X	2b0f__1__1.A__1.B	2b0f__1__1.B	1.A:1.A	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x7026b__1__1.A__1.X	a71ev2a-x7026b__1__1.X	3ruo__1__1.B__1.E	3ruo__1__1.E	1.A:1.B	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x1255a__1__1.B__1.X	a71ev2a-x1255a__1__1.X	7dnc__1__1.A__1.B	7dnc__1__1.B	1.B:1.A	foldseek	57		sucos_shape_pocket_qcov	
a71ev2a-x7002a__1__1.A__1.X	a71ev2a-x7002a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x0229b__1__1.A__1.X	a71ev2a-x0229b__1__1.X	1dy9__2__1.B__1.F	1dy9__2__1.F	1.A:1.B	foldseek	23		sucos_shape_pocket_qcov	
a71ev2a-x7263a__1__1.A__1.X	a71ev2a-x7263a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x6827a__1__1.A__1.X	a71ev2a-x6827a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x6914a__1__1.A__1.X	a71ev2a-x6914a__1__1.X	2iph__1__1.B__1.D	2iph__1__1.D	1.A:1.B	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x3186a__1__1.A__1.X	a71ev2a-x3186a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	52		sucos_shape_pocket_qcov	
a71ev2a-x4319a__1__1.A__1.X	a71ev2a-x4319a__1__1.X	5fx5__1__1.A__1.F	5fx5__1__1.F	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x0451a__1__1.A__1.X	a71ev2a-x0451a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x5764a__1__1.A__1.X	a71ev2a-x5764a__1__1.X	5c1x__2__1.B__1.D	5c1x__2__1.D	1.A:1.B	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x1776a__1__1.A__1.X	a71ev2a-x1776a__1__1.X	2b0f__1__1.A__1.B	2b0f__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x5891a__1__1.A__1.X	a71ev2a-x5891a__1__1.X	2wv4__1__1.B__1.D	2wv4__1__1.D	1.A:1.B	foldseek	39		sucos_shape_pocket_qcov	
a71ev2a-x0554b__1__1.A__1.X	a71ev2a-x0554b__1__1.X	6t2x__1__1.B__1.D	6t2x__1__1.D	1.A:1.B	foldseek	36		sucos_shape_pocket_qcov	
a71ev2a-x6726a__1__1.A__1.X	a71ev2a-x6726a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x7287a__1__1.A__1.X	a71ev2a-x7287a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x4416a__1__1.A__1.X	a71ev2a-x4416a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x4447a__1__1.A__1.X	a71ev2a-x4447a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4309a__1__1.A__1.X	a71ev2a-x4309a__1__1.X	7ara__1__1.A__1.C	7ara__1__1.C	1.A:1.A	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x4928a__1__1.A__1.X	a71ev2a-x4928a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x3556a__1__1.A__1.X	a71ev2a-x3556a__1__1.X	4ght__1__1.A__1.C	4ght__1__1.C	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x4745a__1__1.A__1.X	a71ev2a-x4745a__1__1.X	5dp5__1__1.A__1.B	5dp5__1__1.B	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x3849a__1__1.A__1.X	a71ev2a-x3849a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	54		sucos_shape_pocket_qcov	
a71ev2a-x3521a__1__1.A__1.X	a71ev2a-x3521a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4778a__1__1.A__1.X	a71ev2a-x4778a__1__1.X	3q3y__1__1.A__1.C_1.F	3q3y__1__1.C	1.A:1.A	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x7334b__1__1.A__1.X	a71ev2a-x7334b__1__1.X	2wv5__2__1.D__1.H	2wv5__2__1.H	1.A:1.D	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x5666a__1__1.A__1.X	a71ev2a-x5666a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x4311a__1__1.A__1.X	a71ev2a-x4311a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x7589a__1__1.A__1.X	a71ev2a-x7589a__1__1.X	3qzq__1__1.A__1.E	3qzq__1__1.E	1.A:1.A	foldseek	39		sucos_shape_pocket_qcov	
a71ev2a-x5808a__1__1.A__1.X	a71ev2a-x5808a__1__1.X	3sjo__2__1.B__1.J	3sjo__2__1.J	1.A:1.B	foldseek	38		sucos_shape_pocket_qcov	
a71ev2a-x5082a__1__1.A__1.X	a71ev2a-x5082a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x7545b__1__1.B__1.X	a71ev2a-x7545b__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.B:1.A	foldseek	43		sucos_shape_pocket_qcov	
