query_system	query_ligand_id	target_system	target_ligand_id	protein_mapping	protein_mapper	similarity	source	metric	mapping
a71ev2a-x4856a__1__1.A__1.X	a71ev2a-x4856a__1__1.X	7i5p__1__1.A__1.B	7i5p__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5268a__1__1.A__1.X	a71ev2a-x5268a__1__1.X	7i8z__1__1.A__1.B	7i8z__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7558a__1__1.A__1.X	a71ev2a-x7558a__1__1.X	7i7x__2__1.B__1.E	7i7x__2__1.E	1.A:1.B	foldseek	85		sucos_shape_pocket_qcov	
a71ev2a-x4421a__1__1.A__1.X	a71ev2a-x4421a__1__1.X	7hyu__1__1.A__1.B	7hyu__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5777a__1__1.A__1.X	a71ev2a-x5777a__1__1.X	7i6l__1__1.A__1.B	7i6l__1__1.B	1.A:1.A	foldseek	89		sucos_shape_pocket_qcov	
a71ev2a-x4843a__1__1.A__1.X	a71ev2a-x4843a__1__1.X	7i5k__1__1.A__1.B	7i5k__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4934a__1__1.A__1.X	a71ev2a-x4934a__1__1.X	7i69__1__1.A__1.B	7i69__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7350a__1__1.A__1.X	a71ev2a-x7350a__1__1.X	7i6m__1__1.A__1.C	7i6m__1__1.C	1.A:1.A	foldseek	74		sucos_shape_pocket_qcov	
a71ev2a-x6021a__1__1.A__1.X	a71ev2a-x6021a__1__1.X	7i5e__1__1.A__1.C	7i5e__1__1.C	1.A:1.A	foldseek	88		sucos_shape_pocket_qcov	
a71ev2a-x4449a__1__1.A__1.X	a71ev2a-x4449a__1__1.X	7hz0__1__1.A__1.C	7hz0__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4806b__1__1.C__1.X	a71ev2a-x4806b__1__1.X	7i59__2__1.B__1.F	7i59__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7580a__1__1.A__1.X	a71ev2a-x7580a__1__1.X	7i5e__1__1.A__1.C	7i5e__1__1.C	1.A:1.A	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x4528a__1__1.A__1.X	a71ev2a-x4528a__1__1.X	7i3o__1__1.A__1.B	7i3o__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4012b__1__1.C__1.X	a71ev2a-x4012b__1__1.X	7hwx__2__1.B__1.F	7hwx__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5427a__1__1.A__1.X	a71ev2a-x5427a__1__1.X	7i5p__1__1.A__1.B	7i5p__1__1.B	1.A:1.A	foldseek	93		sucos_shape_pocket_qcov	
a71ev2a-x5744a__1__1.A__1.X	a71ev2a-x5744a__1__1.X	7i68__1__1.A__1.B	7i68__1__1.B	1.A:1.A	foldseek	90		sucos_shape_pocket_qcov	
a71ev2a-x5182a__1__1.A__1.X	a71ev2a-x5182a__1__1.X	7i79__1__1.A__1.C	7i79__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3992a__1__1.A__1.X	a71ev2a-x3992a__1__1.X	7hwv__1__1.A__1.C	7hwv__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5151a__1__1.A__1.X	a71ev2a-x5151a__1__1.X	7i76__1__1.A__1.B	7i76__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4661a__1__1.A__1.X	a71ev2a-x4661a__1__1.X	7hvr__1__1.A__1.B	7hvr__1__1.B	1.A:1.A	foldseek	93		sucos_shape_pocket_qcov	
a71ev2a-x5788a__1__1.A__1.X	a71ev2a-x5788a__1__1.X	7i43__1__1.A__1.B	7i43__1__1.B	1.A:1.A	foldseek	88		sucos_shape_pocket_qcov	
a71ev2a-x5995b__1__1.C__1.X	a71ev2a-x5995b__1__1.X	7i4a__1__1.A__1.B	7i4a__1__1.B	1.C:1.A	foldseek	85		sucos_shape_pocket_qcov	
a71ev2a-x5779a__1__1.A__1.X	a71ev2a-x5779a__1__1.X	7i5p__1__1.A__1.B	7i5p__1__1.B	1.A:1.A	foldseek	77		sucos_shape_pocket_qcov	
a71ev2a-x7338a__1__1.A__1.X	a71ev2a-x7338a__1__1.X	7i64__1__1.A__1.B	7i64__1__1.B	1.A:1.A	foldseek	80		sucos_shape_pocket_qcov	
a71ev2a-x5388a__1__1.A__1.X	a71ev2a-x5388a__1__1.X	7i5p__1__1.A__1.B	7i5p__1__1.B	1.A:1.A	foldseek	90		sucos_shape_pocket_qcov	
a71ev2a-x1293a__1__1.A_1.B__1.X	a71ev2a-x1293a__1__1.X	7h55__2__1.B__1.F	7h55__2__1.F	1.B:1.B	foldseek	91		sucos_shape_pocket_qcov	
a71ev2a-x5572a__1__1.A__1.X	a71ev2a-x5572a__1__1.X	7i66__1__1.A__1.B	7i66__1__1.B	1.A:1.A	foldseek	90		sucos_shape_pocket_qcov	
a71ev2a-x4922a__1__1.A__1.X	a71ev2a-x4922a__1__1.X	7i66__1__1.A__1.B	7i66__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7032a__1__1.A__1.X	a71ev2a-x7032a__1__1.X	7i5c__1__1.A__1.C	7i5c__1__1.C	1.A:1.A	foldseek	77		sucos_shape_pocket_qcov	
a71ev2a-x4563a__1__1.A__1.X	a71ev2a-x4563a__1__1.X	7i3r__1__1.A__1.B	7i3r__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4538a__1__1.A__1.X	a71ev2a-x4538a__1__1.X	7hzd__1__1.A__1.B	7hzd__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4979a__1__1.A__1.X	a71ev2a-x4979a__1__1.X	7i6k__1__1.A__1.C	7i6k__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3986a__1__1.A__1.X	a71ev2a-x3986a__1__1.X	7hws__1__1.A__1.C	7hws__1__1.C	1.A:1.A	foldseek	99		sucos_shape_pocket_qcov	
a71ev2a-x0831a__1__1.A__1.X	a71ev2a-x0831a__1__1.X	7h4g__1__1.A__1.B_1.C	7h4g__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5258a__1__1.A__1.X	a71ev2a-x5258a__1__1.X	7i7m__1__1.A__1.B	7i7m__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7096a__1__1.A__1.X	a71ev2a-x7096a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	72		sucos_shape_pocket_qcov	
a71ev2a-x4496a__1__1.A__1.X	a71ev2a-x4496a__1__1.X	7i3l__1__1.A__1.C	7i3l__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0239a__1__1.A__1.X	a71ev2a-x0239a__1__1.X	7h31__1__1.A__1.B	7h31__1__1.B	1.A:1.A	foldseek	95		sucos_shape_pocket_qcov	
a71ev2a-x5512a__1__1.A__1.X	a71ev2a-x5512a__1__1.X	7i7x__1__1.A__1.C	7i7x__1__1.C	1.A:1.A	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x0497a__1__1.A__1.X	a71ev2a-x0497a__1__1.X	7h3u__1__1.A__1.B	7h3u__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7167b__1__1.C__1.X	a71ev2a-x7167b__1__1.X	7i5c__1__1.A__1.C	7i5c__1__1.C	1.C:1.A	foldseek	79		sucos_shape_pocket_qcov	
a71ev2a-x7442a__1__1.A__1.X	a71ev2a-x7442a__1__1.X	7i5c__1__1.A__1.C	7i5c__1__1.C	1.A:1.A	foldseek	83		sucos_shape_pocket_qcov	
a71ev2a-x6980a__1__1.A__1.X	a71ev2a-x6980a__1__1.X	7i6j__1__1.A__1.C	7i6j__1__1.C	1.A:1.A	foldseek	86		sucos_shape_pocket_qcov	
a71ev2a-x4540a__1__1.A__1.X	a71ev2a-x4540a__1__1.X	7hze__1__1.A__1.B	7hze__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5475b__1__1.C__1.X	a71ev2a-x5475b__1__1.X	7i4t__1__1.A__1.C	7i4t__1__1.C	1.C:1.A	foldseek	80		sucos_shape_pocket_qcov	
a71ev2a-x4684a__1__1.A__1.X	a71ev2a-x4684a__1__1.X	7i4a__1__1.A__1.B	7i4a__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4308a__1__1.A__1.X	a71ev2a-x4308a__1__1.X	7hxp__1__1.A__1.B	7hxp__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0375c__1__1.A__1.X	a71ev2a-x0375c__1__1.X	7h3e__1__1.A__1.B_1.E	7h3e__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5039b__1__1.C__1.X	a71ev2a-x5039b__1__1.X	7i6u__2__1.B__1.H_1.J	7i6u__2__1.H	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5036b__1__1.C__1.X	a71ev2a-x5036b__1__1.X	7i6t__2__1.B__1.F	7i6t__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x6816b__1__1.C__1.X	a71ev2a-x6816b__1__1.X	7hx8__2__1.B__1.G_1.H	7hx8__2__1.G	1.C:1.B	foldseek	82		sucos_shape_pocket_qcov	
a71ev2a-x3936a__1__1.A__1.X	a71ev2a-x3936a__1__1.X	7hwf__1__1.A__1.C	7hwf__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4403a__1__1.A__1.X	a71ev2a-x4403a__1__1.X	7hyp__1__1.A__1.B	7hyp__1__1.B	1.A:1.A	foldseek	98		sucos_shape_pocket_qcov	
a71ev2a-x1105b__1__1.A__1.X	a71ev2a-x1105b__1__1.X	7h4t__1__1.A__1.C	7h4t__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7247a__1__1.A__1.X	a71ev2a-x7247a__1__1.X	7i64__1__1.A__1.B	7i64__1__1.B	1.A:1.A	foldseek	72		sucos_shape_pocket_qcov	
a71ev2a-x7151a__1__1.A__1.X	a71ev2a-x7151a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	72		sucos_shape_pocket_qcov	
a71ev2a-x3223a__1__1.A__1.X	a71ev2a-x3223a__1__1.X	7hzs__1__1.A__1.D	7hzs__1__1.D	1.A:1.A	foldseek	94		sucos_shape_pocket_qcov	
a71ev2a-x4986a__1__1.A__1.X	a71ev2a-x4986a__1__1.X	7i6m__1__1.A__1.C	7i6m__1__1.C	1.A:1.A	foldseek	99		sucos_shape_pocket_qcov	
a71ev2a-x6778a__1__1.A__1.X	a71ev2a-x6778a__1__1.X	7i7x__1__1.A__1.C	7i7x__1__1.C	1.A:1.A	foldseek	79		sucos_shape_pocket_qcov	
a71ev2a-x4703a__1__1.A__1.X	a71ev2a-x4703a__1__1.X	7i4f__1__1.A__1.B	7i4f__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4992a__1__1.A__1.X	a71ev2a-x4992a__1__1.X	7i6n__1__1.A__1.B	7i6n__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7576a__1__1.A__1.X	a71ev2a-x7576a__1__1.X	7i7x__1__1.A__1.C	7i7x__1__1.C	1.A:1.A	foldseek	88		sucos_shape_pocket_qcov	
a71ev2a-x4583a__1__1.A__1.X	a71ev2a-x4583a__1__1.X	7i3w__1__1.A__1.C	7i3w__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4943a__1__1.A__1.X	a71ev2a-x4943a__1__1.X	7i6b__1__1.A__1.C	7i6b__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4921a__1__1.A__1.X	a71ev2a-x4921a__1__1.X	7i65__1__1.A__1.B	7i65__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4451a__1__1.A__1.X	a71ev2a-x4451a__1__1.X	7hz1__1__1.A__1.C	7hz1__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3938a__1__1.A__1.X	a71ev2a-x3938a__1__1.X	7i3c__1__1.A__1.C	7i3c__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x2339a__1__1.A__1.X	a71ev2a-x2339a__1__1.X	7hzl__1__1.A__1.H	7hzl__1__1.H	1.A:1.A	foldseek	94		sucos_shape_pocket_qcov	
a71ev2a-x1068b__1__1.A__1.X	a71ev2a-x1068b__1__1.X	7h4p__1__1.A__1.B_1.D	7h4p__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5475a__1__1.A__1.X	a71ev2a-x5475a__1__1.X	7i4t__1__1.A__1.C	7i4t__1__1.C	1.A:1.A	foldseek	79		sucos_shape_pocket_qcov	
a71ev2a-x5339a__1__1.A__1.X	a71ev2a-x5339a__1__1.X	7i7v__1__1.A__1.C	7i7v__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4596c__1__1.A__1.X	a71ev2a-x4596c__1__1.X	7i3y__1__1.A__1.D	7i3y__1__1.D	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4806a__1__1.A__1.X	a71ev2a-x4806a__1__1.X	7i59__1__1.A__1.C	7i59__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7250a__1__1.A__1.X	a71ev2a-x7250a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	79		sucos_shape_pocket_qcov	
a71ev2a-x4977b__1__1.C__1.X	a71ev2a-x4977b__1__1.X	7i6j__2__1.B__1.H	7i6j__2__1.H	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4274b__1__1.C__1.X	a71ev2a-x4274b__1__1.X	7hxf__2__1.B__1.G	7hxf__2__1.G	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3942a__1__1.A__1.X	a71ev2a-x3942a__1__1.X	7hw0__1__1.A__1.B	7hw0__1__1.B	1.A:1.A	foldseek	94		sucos_shape_pocket_qcov	
a71ev2a-x4712a__1__1.A__1.X	a71ev2a-x4712a__1__1.X	7i4l__1__1.A__1.B	7i4l__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0152b__1__1.A__1.X	a71ev2a-x0152b__1__1.X	7h2t__1__1.A__1.C	7h2t__1__1.C	1.A:1.A	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x0354a__1__1.A__1.X	a71ev2a-x0354a__1__1.X	7h3b__1__1.A__1.B	7h3b__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x1148a__1__1.A__1.X	a71ev2a-x1148a__1__1.X	7h4z__1__1.A__1.C	7h4z__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3417a__1__1.A__1.X	a71ev2a-x3417a__1__1.X	7hv7__1__1.A__1.C	7hv7__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7533a__1__1.A__1.X	a71ev2a-x7533a__1__1.X	7i5e__1__1.A__1.C	7i5e__1__1.C	1.A:1.A	foldseek	82		sucos_shape_pocket_qcov	
a71ev2a-x5526a__1__1.A__1.X	a71ev2a-x5526a__1__1.X	7i7x__1__1.A__1.C	7i7x__1__1.C	1.A:1.A	foldseek	87		sucos_shape_pocket_qcov	
a71ev2a-x4537a__1__1.A__1.X	a71ev2a-x4537a__1__1.X	7hzc__1__1.A__1.B	7hzc__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3968a__1__1.A__1.X	a71ev2a-x3968a__1__1.X	7hwn__1__1.A__1.B	7hwn__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3986b__1__1.C__1.X	a71ev2a-x3986b__1__1.X	7hws__2__1.B__1.F	7hws__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5402a__1__1.A__1.X	a71ev2a-x5402a__1__1.X	7i5f__1__1.A__1.C	7i5f__1__1.C	1.A:1.A	foldseek	98		sucos_shape_pocket_qcov	
a71ev2a-x4343a__1__1.A__1.X	a71ev2a-x4343a__1__1.X	7hy8__1__1.A__1.C	7hy8__1__1.C	1.A:1.A	foldseek	99		sucos_shape_pocket_qcov	
a71ev2a-x0375a__1__1.A__1.X	a71ev2a-x0375a__1__1.X	7h3e__1__1.A__1.C_1.D	7h3e__1__1.C	1.A:1.A	foldseek	98		sucos_shape_pocket_qcov	
a71ev2a-x3509b__1__1.C__1.X	a71ev2a-x3509b__1__1.X	7hvf__1__1.A__1.C	7hvf__1__1.C	1.C:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3324a__1__1.A__1.X	a71ev2a-x3324a__1__1.X	7hv4__1__1.A__1.B	7hv4__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0359a__1__1.A__1.X	a71ev2a-x0359a__1__1.X	7h3c__1__1.A__1.B	7h3c__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4334a__1__1.A__1.X	a71ev2a-x4334a__1__1.X	7hy4__1__1.A__1.C	7hy4__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5425a__1__1.A__1.X	a71ev2a-x5425a__1__1.X	7hwo__1__1.A__1.B	7hwo__1__1.B	1.A:1.A	foldseek	98		sucos_shape_pocket_qcov	
a71ev2a-x3522a__1__1.A__1.X	a71ev2a-x3522a__1__1.X	7i34__1__1.A__1.C	7i34__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4596b__1__1.C__1.X	a71ev2a-x4596b__1__1.X	7i3y__2__1.B__1.G	7i3y__2__1.G	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7389a__1__1.A__1.X	a71ev2a-x7389a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	82		sucos_shape_pocket_qcov	
a71ev2a-x5231a__1__1.A__1.X	a71ev2a-x5231a__1__1.X	7i7i__1__1.A__1.C	7i7i__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3579a__1__1.A__1.X	a71ev2a-x3579a__1__1.X	7hvr__1__1.A__1.B	7hvr__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4708a__1__1.A__1.X	a71ev2a-x4708a__1__1.X	7i4i__1__1.A__1.C	7i4i__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7251a__1__1.A__1.X	a71ev2a-x7251a__1__1.X	7i64__1__1.A__1.B	7i64__1__1.B	1.A:1.A	foldseek	81		sucos_shape_pocket_qcov	
a71ev2a-x7018a__1__1.A__1.X	a71ev2a-x7018a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	75		sucos_shape_pocket_qcov	
a71ev2a-x4748a__1__1.A__1.X	a71ev2a-x4748a__1__1.X	7i4w__1__1.A__1.B	7i4w__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3188a__1__1.A__1.X	a71ev2a-x3188a__1__1.X	7hun__1__1.A__1.B	7hun__1__1.B	1.A:1.A	foldseek	99		sucos_shape_pocket_qcov	
a71ev2a-x5351a__1__1.A__1.X	a71ev2a-x5351a__1__1.X	7i7i__1__1.A__1.C	7i7i__1__1.C	1.A:1.A	foldseek	98		sucos_shape_pocket_qcov	
a71ev2a-x5949a__1__1.A__1.X	a71ev2a-x5949a__1__1.X	7i5p__1__1.A__1.B	7i5p__1__1.B	1.A:1.A	foldseek	76		sucos_shape_pocket_qcov	
a71ev2a-x4753a__1__1.A__1.X	a71ev2a-x4753a__1__1.X	7i4z__1__1.A__1.B	7i4z__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7608a__1__1.A__1.X	a71ev2a-x7608a__1__1.X	7i5e__1__1.A__1.C	7i5e__1__1.C	1.A:1.A	foldseek	80		sucos_shape_pocket_qcov	
a71ev2a-x3884a__1__1.A__1.X	a71ev2a-x3884a__1__1.X	7hw8__1__1.A__1.C	7hw8__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7301b__1__1.C__1.X	a71ev2a-x7301b__1__1.X	7i6m__2__1.B__1.G	7i6m__2__1.G	1.C:1.B	foldseek	85		sucos_shape_pocket_qcov	
a71ev2a-x6932a__1__1.A__1.X	a71ev2a-x6932a__1__1.X	7i7j__1__1.A__1.C	7i7j__1__1.C	1.A:1.A	foldseek	88		sucos_shape_pocket_qcov	
a71ev2a-x5877a__1__1.A__1.X	a71ev2a-x5877a__1__1.X	7i7x__1__1.A__1.C	7i7x__1__1.C	1.A:1.A	foldseek	82		sucos_shape_pocket_qcov	
a71ev2a-x3480a__1__1.A__1.X	a71ev2a-x3480a__1__1.X	7hva__1__1.A__1.C	7hva__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7026b__1__1.A__1.X	a71ev2a-x7026b__1__1.X	7i64__1__1.A__1.B	7i64__1__1.B	1.A:1.A	foldseek	83		sucos_shape_pocket_qcov	
a71ev2a-x1255a__1__1.B__1.X	a71ev2a-x1255a__1__1.X	7h53__2__1.B__1.G	7h53__2__1.G	1.B:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7002a__1__1.A__1.X	a71ev2a-x7002a__1__1.X	7i7j__1__1.A__1.C	7i7j__1__1.C	1.A:1.A	foldseek	73		sucos_shape_pocket_qcov	
a71ev2a-x0229b__1__1.A__1.X	a71ev2a-x0229b__1__1.X	7h2z__1__1.A__1.C	7h2z__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7263a__1__1.A__1.X	a71ev2a-x7263a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	74		sucos_shape_pocket_qcov	
a71ev2a-x6827a__1__1.A__1.X	a71ev2a-x6827a__1__1.X	7i7x__1__1.A__1.C	7i7x__1__1.C	1.A:1.A	foldseek	87		sucos_shape_pocket_qcov	
a71ev2a-x6914a__1__1.A__1.X	a71ev2a-x6914a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	73		sucos_shape_pocket_qcov	
a71ev2a-x3186a__1__1.A__1.X	a71ev2a-x3186a__1__1.X	7hzq__1__1.A__1.C	7hzq__1__1.C	1.A:1.A	foldseek	98		sucos_shape_pocket_qcov	
a71ev2a-x4319a__1__1.A__1.X	a71ev2a-x4319a__1__1.X	7hxy__1__1.A__1.B	7hxy__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0451a__1__1.A__1.X	a71ev2a-x0451a__1__1.X	7h3p__1__1.A__1.B	7h3p__1__1.B	1.A:1.A	foldseek	98		sucos_shape_pocket_qcov	
a71ev2a-x5764a__1__1.A__1.X	a71ev2a-x5764a__1__1.X	7hwt__1__1.A__1.B	7hwt__1__1.B	1.A:1.A	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x1776a__1__1.A__1.X	a71ev2a-x1776a__1__1.X	7hzj__1__1.A__1.I	7hzj__1__1.I	1.A:1.A	foldseek	67		sucos_shape_pocket_qcov	
a71ev2a-x5891a__1__1.A__1.X	a71ev2a-x5891a__1__1.X	7i5p__1__1.A__1.B	7i5p__1__1.B	1.A:1.A	foldseek	76		sucos_shape_pocket_qcov	
a71ev2a-x0554b__1__1.A__1.X	a71ev2a-x0554b__1__1.X	7h44__1__1.A__1.B_1.D	7h44__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x6726a__1__1.A__1.X	a71ev2a-x6726a__1__1.X	7i4l__1__1.A__1.B	7i4l__1__1.B	1.A:1.A	foldseek	76		sucos_shape_pocket_qcov	
a71ev2a-x7287a__1__1.A__1.X	a71ev2a-x7287a__1__1.X	7i5c__1__1.A__1.C	7i5c__1__1.C	1.A:1.A	foldseek	78		sucos_shape_pocket_qcov	
a71ev2a-x4416a__1__1.A__1.X	a71ev2a-x4416a__1__1.X	7hys__1__1.A__1.C	7hys__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4447a__1__1.A__1.X	a71ev2a-x4447a__1__1.X	7hyz__1__1.A__1.C	7hyz__1__1.C	1.A:1.A	foldseek	99		sucos_shape_pocket_qcov	
a71ev2a-x4309a__1__1.A__1.X	a71ev2a-x4309a__1__1.X	7hxq__1__1.A__1.C	7hxq__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4928a__1__1.A__1.X	a71ev2a-x4928a__1__1.X	7i68__1__1.A__1.B	7i68__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3556a__1__1.A__1.X	a71ev2a-x3556a__1__1.X	7hvk__1__1.A__1.B	7hvk__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4745a__1__1.A__1.X	a71ev2a-x4745a__1__1.X	7i4u__1__1.A__1.C	7i4u__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3849a__1__1.A__1.X	a71ev2a-x3849a__1__1.X	7hw3__1__1.A__1.B	7hw3__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3521a__1__1.A__1.X	a71ev2a-x3521a__1__1.X	7i4x__1__1.A__1.C	7i4x__1__1.C	1.A:1.A	foldseek	66		sucos_shape_pocket_qcov	
a71ev2a-x4778a__1__1.A__1.X	a71ev2a-x4778a__1__1.X	7i53__1__1.A__1.B	7i53__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7334b__1__1.A__1.X	a71ev2a-x7334b__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	82		sucos_shape_pocket_qcov	
a71ev2a-x5666a__1__1.A__1.X	a71ev2a-x5666a__1__1.X	7i64__1__1.A__1.B	7i64__1__1.B	1.A:1.A	foldseek	76		sucos_shape_pocket_qcov	
a71ev2a-x4311a__1__1.A__1.X	a71ev2a-x4311a__1__1.X	7hxs__1__1.A__1.C	7hxs__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7589a__1__1.A__1.X	a71ev2a-x7589a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	78		sucos_shape_pocket_qcov	
a71ev2a-x5808a__1__1.A__1.X	a71ev2a-x5808a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	77		sucos_shape_pocket_qcov	
